Năm;Tháng;Ngày;Tên Cty nhập khẩu;Địa chỉ Cty nhập khẩu;HS code;Tên hàng;Thuế suất XNK;Đơn vị tính;Số Lượng;Đơn giá Nguyên tệ;Đơn giá khai báo(USD);Trị giá USD;Nguyên tệ;Tỷ giá nguyên tệ;Tỷ giá USD;Mã phương thức thanh toán;Điều kiện giao hàng;Phương tiện vận chuyển;Tên nuớc xuất khẩu;Tên nước nhập khẩu;Chi cục hải quan;Loại hình;Số tờ khai
2024;9;9/11/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69116-5-5)#&VN";0;Barrel; 	1.680 ; 	39,67 ; 	39,67 ; 	66.649 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306727852820
2024;9;9/11/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69116-6-6)#&VN";0;Barrel; 	1.680 ; 	39,67 ; 	39,67 ; 	66.649 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306727853520
2024;9;9/11/24;WILD PLANET FOODS INC;1585 HEARTWOOD DRIVE, SUIT F, MCKINLEYVILLE, CA 95519, USA, US;16041419;"HDANS72-227#&Cá ngừ đóng hộp (HDANS/2024/CO-JUL(12+18FCL)-ANS-5); 142G/hộp; 72hộp/thùng; Brand: ""Wild Planet""#&VN";0;Kiện/Hộp/Bao/Gói; 	1.300 ; 	93,15 ; 	93,15 ; 	121.095 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ KCN Sóng Thần;Xuất sản phẩm sản xuất xuất khẩu;306730044300
2024;9;9/11/24;ARDO COMPANY;ROOM 811 WEALTH, COMMERCIAL CENTER., NO: 48 KWONG WA STREET, KOWLOON, HONG KONG, HK;16041419;ETV-SJCA58-100924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng lon#&KXĐ;0;Kilogam; 	19.958 ; 	4,35 ; 	4,35 ; 	86.857 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729461640
2024;9;9/11/24;ARDO COMPANY;ROOM 811 WEALTH, COMMERCIAL CENTER., NO: 48 KWONG WA STREET, KOWLOON, HONG KONG, HK;16041419;ETV-SJTU51-100924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng túi#&KXĐ;0;Kilogam; 	15.504 ; 	2,88 ; 	2,88 ; 	44.574 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729461640
2024;9;9/11/24;ARDO COMPANY;ROOM 811 WEALTH, COMMERCIAL CENTER., NO: 48 KWONG WA STREET, KOWLOON, HONG KONG, HK;16041419;ETV-SJTU52-100924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng túi#&KXĐ;0;Kilogam; 	2.208 ; 	2,88 ; 	2,88 ; 	6.348 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729461640
2024;9;9/11/24;ARDO COMPANY;ROOM 811 WEALTH, COMMERCIAL CENTER., NO: 48 KWONG WA STREET, KOWLOON, HONG KONG, HK;16041419;ETV-SJTU53-100924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng túi#&KXĐ;0;Kilogam; 	72 ; 	2,88 ; 	2,88 ; 	207 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729461640
2024;9;9/11/24;ARDO COMPANY;ROOM 811 WEALTH, COMMERCIAL CENTER., NO: 48 KWONG WA STREET, KOWLOON, HONG KONG, HK;16041419;ETV-SJTU54-100924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng túi#&KXĐ;0;Kilogam; 	2.376 ; 	2,88 ; 	2,88 ; 	6.831 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729461640
2024;9;9/11/24;ARDO COMPANY;ROOM 811 WEALTH, COMMERCIAL CENTER., NO: 48 KWONG WA STREET, KOWLOON, HONG KONG, HK;16041419;ETV-SJTU55-100924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng túi#&KXĐ;0;Kilogam; 	20.160 ; 	3,79 ; 	3,79 ; 	76.441 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729461640
2024;9;9/11/24;ARDO COMPANY;ROOM 811 WEALTH, COMMERCIAL CENTER., NO: 48 KWONG WA STREET, KOWLOON, HONG KONG, HK;16041419;ETV-SJTU56-100924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng túi#&KXĐ;0;Kilogam; 	20.160 ; 	3,58 ; 	3,58 ; 	72.239 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729461640
2024;9;9/11/24;ARDO COMPANY;ROOM 811 WEALTH, COMMERCIAL CENTER., NO: 48 KWONG WA STREET, KOWLOON, HONG KONG, HK;16041419;ETV-SJTU57-100924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng túi#&KXĐ;0;Kilogam; 	23.760 ; 	2,73 ; 	2,73 ; 	64.943 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729461640
2024;9;9/11/24;FOODIST CO., LTD;233 GYEDONG-RO, GIMHAE-SI, GYEONGSANGNAM-DO, KOREA, ZZ;16041419;ETV-SJCA63-110924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng lon#&KXĐ;0;Kilogam; 	17.280 ; 	3,43 ; 	3,43 ; 	59.200 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Korea (Republic);Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306730269550
2024;9;9/11/24;FOODIST CO., LTD;233 GYEDONG-RO, GIMHAE-SI, GYEONGSANGNAM-DO, KOREA, ZZ;16041419;ETV-SJCA61-110924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng lon#&KXĐ;0;Kilogam; 	17.280 ; 	3,43 ; 	3,43 ; 	59.200 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Korea (Republic);Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306730269550
2024;9;9/11/24;FOODIST CO., LTD;233 GYEDONG-RO, GIMHAE-SI, GYEONGSANGNAM-DO, KOREA, ZZ;16041419;ETV-SJCA62-110924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng lon#&KXĐ;0;Kilogam; 	17.280 ; 	3,43 ; 	3,43 ; 	59.200 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Korea (Republic);Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306730269550
2024;9;9/11/24;ARDO COMPANY LIMITED;ROOM 811 WEALTH COMMERCIAL CENTRE., 48 KWONG WA STREET, KOWLOON, HONG KONG;16041419;EMV-NGTU61-100924#&Cá ngừ dạng chunk ngâm dầu nành đóng túi#&VN;0;Kilogam; 	40.320 ; 	3,83 ; 	3,83 ; 	154.559 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;HongKong;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306729666740
2024;9;9/12/24;CHI NHANH CTY CO PHAN DAU TU TM THAI BINH TAI CUBA;;16041419;Cá ngừ xốt dầu, trọng lượng 170g/Hộp, hiệu SEASPIMEX, Do Cty Cổ Phần Thủy Đặc Sản sx, dùng làm quà tặng, Hàng mới 100% - QTTB-CANGUDAU170G#&VN;0;Kiện/Hộp/Bao/Gói; 	2.256 ; 	1,30 ; 	1,71 ; 	3.864 ;EUR; 	27.031,24 ; 	24.580,00 ;KHONGTT;CIF;2-Đường biển (container);Viet Nam;Cuba;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất khẩu hàng khác;306733912830
2024;9;9/12/24;PORT ROYAL SALES LTD;95 FROEHLICH FARM BLVD., WOODBURY, NY 11797, NEW YORK, U.S.A., US;16041419;TP090#&Cá ngừ ngâm muối đóng hộp NW/DW: 140/98g, 48 hộp/thùng SC.#&CN;0;Kiện/Hộp/Bao/Gói; 	2.200 ; 	23,00 ; 	23,00 ; 	50.600 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất sản phẩm sản xuất xuất khẩu;306731918310
2024;9;9/12/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69017-10-10)#&VN";0;Barrel; 	1.680 ; 	40,12 ; 	40,12 ; 	67.409 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306731138400
2024;9;9/12/24;GASTON,S.R.O.;KVITKOVA 4703, 760 01 ZLIN, CZECH REPUBLIC, CZ;16041419;53/2024NO17-48#&Cá ngừ ngâm nước đóng hộp loại 307x108 (6 oz) (nắp dễ mở) Hiệu Giana#&VN;0;Barrel; 	2.000 ; 	20,00 ; 	20,00 ; 	40.000 ;USD; 	24.580,00 ; 	24.580,00 ;CAD;FOB;2-Đường biển (container);Viet Nam;Czech Republic;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306732045820
2024;9;9/12/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69017-9-9)#&VN";0;Barrel; 	1.680 ; 	40,12 ; 	40,12 ; 	67.409 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306731133350
2024;9;9/12/24;WILD PLANET FOODS, INC.;1585 HEARTWOOD DRIVE, SUITE F, MCKINLEYVILLE, CA 95519, USA, US;16041419;"HDANS48-1#&Cá ngừ đóng hộp (HDANS/2024/RCP-AUG(1FCL)/ANS-1); 142G/hộp; 48hộp/thùng; Brand: ""Wild Planet""#&VN";0;Kiện/Hộp/Bao/Gói; 	2.000 ; 	65,16 ; 	65,16 ; 	130.320 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ KCN Sóng Thần;Xuất sản phẩm sản xuất xuất khẩu;306733191940
2024;9;9/12/24;STARKIST FOOD D'OR LTD.;HAHERMON 4, LOD 7136304, ISRAEL, IL;16041419;ETV-SJCA41-120924#&Cá ngừ vằn dạng chunk ngâm dầu nành đóng lon#&KXĐ;0;Kilogam; 	58.752 ; 	4,77 ; 	4,77 ; 	279.989 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Israel;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306733234640
2024;9;9/13/24;ROYAL FOOD IMPORT CORPORATION;5 HUTCHINGS DR, STE 117, HOLLIS, NH 03049, US;16041419;Cá ngừ đóng hộp hàng mới 100%#&VN ( Nw: 142g/ lon, 48 lon/thùng)#&VN;0;Kiện/Hộp/Bao/Gói; 	2.234 ; 	18,00 ; 	18,00 ; 	40.212 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306735646032
2024;9;9/13/24;NEMCO FOOD TRADING, INC.;207 BEDFORD STREET, LAKEVILLE, MA 02347, US;16041419;TP082#&Cá ngừ ngâm muối đóng hộp NW/DW: 140/98g, 48 hộp/thùng. NE#&CN;0;Kiện/Hộp/Bao/Gói; 	4.414 ; 	18,75 ; 	18,75 ; 	82.763 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất sản phẩm sản xuất xuất khẩu;306734700000
2024;9;9/13/24;ATALANTA CORPORATION;1 ATALANTA PLAZA, ELIZABETH,NJ 0720, X, USA, US;16041419;72/2024NO1-48#&Cá ngừ ngâm nước đóng hộp loại 307x105,5 (5 oz) (Nắp dễ mở) Hiệu Empress#&VN;0;Barrel; 	2.200 ; 	24,00 ; 	24,00 ; 	52.800 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306735997430
2024;9;9/13/24;GASTON,S.R.O.;KVITKOVA 4703, 760 01 ZLIN, CZECH REPUBLIC, CZ;16041419;53/2024NO6-48#&Cá ngừ ngâm dầu đóng hộp loại 307x108 (6 oz) (nắp dễ mở) Hiệu Giana#&VN;0;Barrel; 	2.000 ; 	33,20 ; 	33,20 ; 	66.400 ;USD; 	24.580,00 ; 	24.580,00 ;CAD;FOB;2-Đường biển (container);Viet Nam;Czech Republic;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306736022150
2024;9;9/13/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69017-8-8)#&VN";0;Barrel; 	1.680 ; 	40,12 ; 	40,12 ; 	67.409 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306734473530
2024;9;9/13/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69019-1-1)#&VN";0;Barrel; 	1.680 ; 	40,04 ; 	40,04 ; 	67.269 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306734477620
2024;9;9/13/24;PACIFIC SUN FOODS CORPORATION;3450 EAST MIRALOMA AVENUE, ANAHEIM, CA 92806-2101, USA;16041419;"SP6480#&Cá ngừ đóng hộp (HDALW8515/ 05/HDE-NCS/2024/ALW-2); 125G/hộp; 12hộp/thùng. Brand: ""Natural Catch""#&VN";0;Kiện/Hộp/Bao/Gói; 	8.000 ; 	13,08 ; 	13,08 ; 	104.640 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CIF;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ KCN Sóng Thần;Xuất sản phẩm sản xuất xuất khẩu;306735953920
2024;9;9/14/24;THAI UNION TRADING EUROPE B.V.;HERCULESPLEIN 207 A, 3584 AA, UTRECHT, NETHERLANDS;16041419;"SP41_20/24#&Thịt cá ngừ ngâm dầu hướng dương đóng lon sắt 307x108 (1 thùng = 48 lon) NW: 7,2 Kgs/ Thùng(""COOP"" BRAND; ORDER NO.: 16150136 )#&VN";0;Barrel; 	2.016 ; 	32,61 ; 	32,61 ; 	65.742 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Netherlands;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306737984030
2024;9;9/14/24;CV TRADING S.A;"CAMINO VALDIVIA DE PAINE KM3 S/N, SANTIAGO-CHILE, ID ""RUT"": 78.254.990-1";16041419;Thịt cá ngừ ngâm dầu đóng lon (142g/lon net weight), nhãn DORASOL / 1 thùng đóng 48 lon. Mới 100%#&VN;0;Kiện/Hộp/Bao/Gói; 	11.600 ; 	25,50 ; 	25,50 ; 	295.800 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Chile;Chi cục HQ Quản lý hàng đầu tư;Xuất kinh doanh;306738272910
2024;9;9/14/24;WILD PLANET FOODS, INC.;1585 HEARTWOOD DRIVE, SUITE F, MCKINLEYVILLE, CA 95519, USA, US;16041419;"HDANS48-2#&Cá ngừ đóng hộp (HDANS/2024/RCP-SEP(1FCL)/ANS-1); 142G/hộp; 48hộp/thùng; Brand: ""Wild Planet""#&VN";0;Kiện/Hộp/Bao/Gói; 	2.000 ; 	65,16 ; 	65,16 ; 	130.320 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ KCN Sóng Thần;Xuất sản phẩm sản xuất xuất khẩu;306738883860
2024;9;9/16/24;LULU INTERNATIONAL SHOPPING MALLS PVT LTD;;16041419;Cá Ngừ Bông Vụn Ngâm Dầu Hướng Dương 185g , hiệu Ocean Harvest , (185g/lon, 48 lon/thùng ) , 01 lon = 01 UNK #&VN;0;Kiện/Hộp/Bao/Gói; 	2.880 ; 	0,74 ; 	0,74 ; 	2.131 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;India;Chi cục HQ Quản lý hàng đầu tư;Xuất kinh doanh;306743310440
2024;9;9/16/24;LULU INTERNATIONAL SHOPPING MALLS PVT LTD;;16041419;Cá Ngừ Bông Cắt Khúc Ngâm Muối 185g , hiệu Ocean Harvest , (185g/lon, 48 lon/thùng ) , 01 lon = 01 UNK #&VN;0;Kiện/Hộp/Bao/Gói; 	2.880 ; 	0,83 ; 	0,83 ; 	2.390 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;India;Chi cục HQ Quản lý hàng đầu tư;Xuất kinh doanh;306743310440
2024;9;9/16/24;LULU INTERNATIONAL SHOPPING MALLS PVT LTD;;16041419;Cá Ngừ Bông Cắt Khúc Ngâm Dầu Hướng Dương 185g , hiệu Ocean Harvest , (185g/lon, 48 lon/thùng ) , 01 lon = 01 UNK #&VN;0;Kiện/Hộp/Bao/Gói; 	2.880 ; 	0,87 ; 	0,87 ; 	2.506 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;India;Chi cục HQ Quản lý hàng đầu tư;Xuất kinh doanh;306743310440
2024;9;9/16/24;LULU INTERNATIONAL SHOPPING MALLS PVT LTD;;16041419;Cá Ngừ Bông Cắt Khúc Ngâm Nước 185g , hiệu Ocean Harvest , (185g/lon, 48 lon/thùng ) , 01 lon = 01 UNK #&VN;0;Kiện/Hộp/Bao/Gói; 	2.880 ; 	0,77 ; 	0,77 ; 	2.218 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;India;Chi cục HQ Quản lý hàng đầu tư;Xuất kinh doanh;306743310440
2024;9;9/16/24;DARINNE DISTRIBUTION;BDUL,METALURGIEI NO 154, SECTOR 4, BUCHAREST CODE 041837, ROMANIA, RO;16041419;78/2024NO1A-12#&Cá ngừ ngâm nước đóng hộp loại 307x108 (6 oz) (nắp dễ mở) Hiệu Marina Blue#&VN;0;Barrel; 	1.304 ; 	7,60 ; 	7,60 ; 	9.910 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Romania;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306742844940
2024;9;9/16/24;DARINNE DISTRIBUTION;BDUL,METALURGIEI NO 154, SECTOR 4, BUCHAREST CODE 041837, ROMANIA, RO;16041419;78/2024NO1B-12#&Cá ngừ ngâm dầu đóng hộp loại 307x108 (6 oz) (nắp dễ mở) Hiệu Marina Blue#&VN;0;Barrel; 	462 ; 	7,90 ; 	7,90 ; 	3.650 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Romania;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306742844940
2024;9;9/16/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69116-8-8)#&VN";0;Barrel; 	1.680 ; 	39,67 ; 	39,67 ; 	66.649 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306741074640
2024;9;9/16/24;PANTRY SHELF FOOD CORPORATION;SUITE 112, 5405 EGLINTON AVE WEST, TORONTO, ONTARIO M9C 5K6, CANADA, CA;16041419;"SP36_01/24#&Thịt cá ngừ ngâm nước đóng lon sắt 603x408 ( 1 thùng = 6 lon ) NW: 11,28 Kgs/ Thùng (""PANTRY SHELF"" BRAND; P.O. NO.: 11034-01)#&VN";0;Barrel; 	1.595 ; 	46,23 ; 	46,23 ; 	73.729 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Canada;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306741894120
2024;9;9/16/24;THAI UNION TRADING EUROPE B.V.;HERCULESPLEIN 207 A, 3584 AA, UTRECHT, NETHERLANDS;16041419;"SP41_21/24#&Thịt cá ngừ ngâm dầu hướng dương đóng lon sắt 307x108 (1 thùng = 48 lon) NW: 7,2 Kgs/ Thùng(""COOP"" BRAND; ORDER NO.: 16178533 )#&VN";0;Barrel; 	2.016 ; 	32,61 ; 	32,61 ; 	65.742 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Netherlands;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306741204360
2024;9;9/16/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69116-7-7)#&VN";0;Barrel; 	1.680 ; 	39,67 ; 	39,67 ; 	66.649 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306740706700
2024;9;9/16/24;WILD PLANET FOODS INC;1585 HEARTWOOD DRIVE, SUIT F, MCKINLEYVILLE, CA 95519, USA, US;16041419;"HDANS72-228#&Cá ngừ đóng hộp (HDANS/2024/CO-JUL(12+18FCL)-ANS-6); 142G/hộp; 72hộp/thùng; Brand: ""Wild Planet""#&VN";0;Kiện/Hộp/Bao/Gói; 	1.300 ; 	97,00 ; 	97,00 ; 	126.100 ;USD; 	24.410,00 ; 	24.410,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ KCN Sóng Thần;Xuất sản phẩm sản xuất xuất khẩu;306741952110
2024;9;9/17/24;TRI-UNION SEAFOODS LLC D.B.A.CHICKEN OF THE SEA INTERNATIONAL;2150 E. GRAND AVENUE, EL SEGUNDO, CA 90245, U.S.A., US;16041419;"SP148_01/24#&Thịt cá ngừ vằn đóng lon sắt 307x112 ( 1 thùng = 48 lon) NW: 9,504 KGS/ Thùng (""CHICKEN OF THE SEA"" BRAND; P.O.NO.: 69019-2-2)#&VN";0;Barrel; 	1.680 ; 	40,04 ; 	40,04 ; 	67.269 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306744079850
2024;9;9/17/24;CV OF AMERICA LLC;34 WEST LAFAYETTE STREET, TRENTON, NEW JERSEY 08608-2011, USA, US;16041419;Thịt cá ngừ ngâm dầu đóng lon, (140 Gr/lon net weight) nhãn MERKAT / 1 thùng đóng 48 lon. Mới 100%#&VN;0;Kiện/Hộp/Bao/Gói; 	5.800 ; 	25,00 ; 	25,00 ; 	145.000 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Quản lý hàng đầu tư;Xuất kinh doanh;306744213660
2024;9;9/17/24;CV OF AMERICA LLC;34 WEST LAFAYETTE STREET, TRENTON, NEW JERSEY 08608-2011, USA, US;16041419;Thịt cá ngừ ngâm nước muối đóng lon, (140 Gr/lon net weight) nhãn MERKAT / 1 thùng đóng 48 lon. Mới 100%#&VN;0;Kiện/Hộp/Bao/Gói; 	5.800 ; 	24,00 ; 	24,00 ; 	139.200 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Quản lý hàng đầu tư;Xuất kinh doanh;306744213660
